,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
6887,7282,287,Reduced,156,preferred_term,10082249,43,Non-alcoholic fatty liver disease,1286,Desulfobacteraceae,213119,,,-0.767,16S rRNA sequencing,Blood,Human,904,794,Healthy control,Log2,Log2
8183,8623,401,Reduced,27,preferred_term,10061536,43,Parkinson's Disease,958,Limnobacter,131079,,,-0.712,16S rRNA sequencing,Blood,Human,1041,927,Healthy spouse,B-value,
6846,7241,,Reduced,22,preferred_term,10061451,86,Colorectal cancer,65,Faecalibacterium,216851,,,-0.7,16S rRNA sequencing,Tissue biopsie,Human,902,792,Adjacent healthy tissue,log2 fold change,
6847,7242,,Reduced,22,preferred_term,10061451,86,Colorectal cancer,219,Ruminococcaceae,541000,,,-0.7,16S rRNA sequencing,Tissue biopsie,Human,902,792,Adjacent healthy tissue,log2 fold change,
9514,9981,534,Reduced,73,preferred_term,10011078,10,Coronary artery disease,404,Christensenellaceae,990719,,,-0.67,16S rDNA pyrosequencing,Faeces,Human,1190,1072,Healthy control,log2 fold change,
9,10,207,Reduced,2,preferred_term,10028245,10,Multiple Sclerosis,10,Bacteroides stercoris,46506,,,-0.66,16S rRNA sequencing,Faeces,Human,2,2,Healthy control,Log10,Log10
6882,7277,287,Reduced,156,preferred_term,10082249,43,Non-alcoholic fatty liver disease,9,Clostridium,1506,,,-0.657,16S rRNA sequencing,Blood,Human,904,794,Healthy control,Log2,Log2
10896,11375,649,Reduced,395,,,10,Covid-19,294,Ruminococcus obeum,40520,,,-0.623,Shotgun sequencing,Faeces,Human,1330,1200,Healthy control,Coefficient,
4148,4452,48,Reduced,167,low_level_term,10019167,10,Hashimoto's thyroiditis,65,Faecalibacterium,216851,,,-0.61,16S rRNA sequencing,Faeces,Human,598,523,Healthy control,log2 fold change,
10894,11373,649,Reduced,395,,,10,Covid-19,14,Roseburia,841,,,-0.598,Shotgun sequencing,Faeces,Human,1330,1200,Healthy control,Coefficient,
9516,9983,534,Reduced,73,preferred_term,10011078,10,Coronary artery disease,128,Coprococcus,33042,,,-0.59,16S rDNA pyrosequencing,Faeces,Human,1190,1072,Healthy control,log2 fold change,
10892,11371,649,Reduced,395,,,10,Covid-19,6,Faecalibacterium prausnitzii,853,,,-0.537,Shotgun sequencing,Faeces,Human,1330,1200,Healthy control,Coefficient,
9521,9988,534,Reduced,73,preferred_term,10011078,10,Coronary artery disease,35,Veillonella,29465,,,-0.5,16S rDNA pyrosequencing,Faeces,Human,1190,1072,Healthy control,log2 fold change,
8,9,207,Reduced,2,preferred_term,10028245,10,Multiple Sclerosis,9,Clostridium,1506,,,-0.46,16S rRNA sequencing,Faeces,Human,2,2,Healthy control,Log10,Log10
9517,9984,534,Reduced,73,preferred_term,10011078,10,Coronary artery disease,1342,Eisenbergiella,1432051,,,-0.46,16S rDNA pyrosequencing,Faeces,Human,1190,1072,Healthy control,log2 fold change,
9519,9986,534,Reduced,73,preferred_term,10011078,10,Coronary artery disease,784,Eubacterium hallii,39488,,,-0.46,16S rDNA pyrosequencing,Faeces,Human,1190,1072,Healthy control,log2 fold change,
10895,11374,649,Reduced,395,,,10,Covid-19,128,Coprococcus,33042,,,-0.447,Shotgun sequencing,Faeces,Human,1330,1200,Healthy control,Coefficient,
10891,11370,649,Reduced,395,,,10,Covid-19,214,Blautia,572511,,,-0.441,Shotgun sequencing,Faeces,Human,1330,1200,Healthy control,Coefficient,
7,8,207,Reduced,2,preferred_term,10028245,10,Multiple Sclerosis,8,Eubacterium rectale,39491,,,-0.43,16S rRNA sequencing,Faeces,Human,2,2,Healthy control,Log10,Log10
6,7,207,Reduced,2,preferred_term,10028245,10,Multiple Sclerosis,7,Anaerostipes hadrus,649756,,,-0.36,16S rRNA sequencing,Faeces,Human,2,2,Healthy control,Log10,Log10
10889,11368,649,Reduced,395,,,10,Covid-19,151,Eubacterium ventriosum,39496,,,-0.28,Shotgun sequencing,Faeces,Human,1330,1200,Healthy control,Coefficient,
4151,4455,48,Reduced,167,low_level_term,10019167,10,Hashimoto's thyroiditis,636,Lachnoclostridium,1506553,,,-0.24,16S rRNA sequencing,Faeces,Human,598,523,Healthy control,log2 fold change,
5,6,207,Reduced,2,preferred_term,10028245,10,Multiple Sclerosis,6,Faecalibacterium prausnitzii,853,,,-0.23,16S rRNA sequencing,Faeces,Human,2,2,Healthy control,Log10,Log10
9314,9767,511,Reduced,351,preferred_term,10027274,55,Meningococcal disease,35,Veillonella,29465,,,-0.22,Metagenomic sequencing,Oropharynx swab,Human,1164,1047,Healthy control,Pearson correlation,
1286,1341,,Reduced,3,preferred_term,10011401,44,Crohn's Disease,525,Fusobacteria,32066,,,-0.128,Human Oral Microbe Identification Microarray (HOMIM),Tongue scrape sample,Human,200,173,Healthy control,Delta SDI,
5272,5638,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,247,Haemophilus,724,,,-0.128,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
5271,5637,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,248,Neisseria,482,,,-0.088,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
1288,1343,,Reduced,4,preferred_term,10009900,44,Ulcerative Colitis,525,Fusobacteria,32066,,,-0.086,Human Oral Microbe Identification Microarray (HOMIM),Tongue scrape sample,Human,201,173,Healthy control,Delta SDI,
8313,8755,415,Reduced,326,preferred_term,10034280,10,Pemphigus vulgaris,232,Enterobacteriaceae,543,,,-0.0857,16S rRNA sequencing,Faeces,Human,1056,941,Healthy control,MAD (Mean absolute deviance),
5267,5633,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,251,Granulicatella,117563,,,-0.052,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
8309,8751,415,Reduced,326,preferred_term,10034280,10,Pemphigus vulgaris,74,Shigella,625,,,-0.05,16S rRNA sequencing,Faeces,Human,1056,941,Healthy control,MAD (Mean absolute deviance),
5270,5636,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,687,Lautropia,47670,,,-0.046,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
1287,1342,,Reduced,3,preferred_term,10011401,44,Crohn's Disease,410,Firmicutes,1239,,,-0.033,Human Oral Microbe Identification Microarray (HOMIM),Tongue scrape sample,Human,200,173,Healthy control,Delta SDI,
5264,5630,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,616,Alloprevotella,1283313,,,-0.029,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
5265,5631,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,413,Bergeyella,59735,,,-0.023,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
5266,5632,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,100,Abiotrophia,76631,,,-0.022,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
5268,5634,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,41,Enterococcus,35783,,,-0.021,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
5269,5635,138,Reduced,51,preferred_term,10040767,19,Sjögren Syndrome,219,Ruminococcaceae,541000,,,-0.009,16S rRNA sequencing,Buccal swab,Human,725,634,Healthy control,Difference between relative abundance,
8310,8752,415,Reduced,326,preferred_term,10034280,10,Pemphigus vulgaris,506,Flavonifractor,946234,,,-0.0024,16S rRNA sequencing,Faeces,Human,1056,941,Healthy control,MAD (Mean absolute deviance),
8311,8753,415,Reduced,326,preferred_term,10034280,10,Pemphigus vulgaris,251,Granulicatella,117563,,,0,16S rRNA sequencing,Faeces,Human,1056,941,Healthy control,MAD (Mean absolute deviance),
8312,8754,415,Reduced,326,preferred_term,10034280,10,Pemphigus vulgaris,254,Carnobacteriaceae,186828,,,0,16S rRNA sequencing,Faeces,Human,1056,941,Healthy control,MAD (Mean absolute deviance),
6412,6794,247,Elevated,288,preferred_term,10008635,10,Cholestasis,93,Staphylococcus,29387,,,0,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
6414,6796,247,Elevated,288,preferred_term,10008635,10,Cholestasis,690,Phyllobacterium,28100,,,0,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
6416,6798,247,Reduced,288,preferred_term,10008635,10,Cholestasis,33,Bifidobacterium,41200,,,0,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
6418,6800,247,Reduced,288,preferred_term,10008635,10,Cholestasis,214,Blautia,572511,,,0,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
6421,6803,247,Reduced,288,preferred_term,10008635,10,Cholestasis,328,Anaerostipes,207244,,,0,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
6422,6804,247,Reduced,288,preferred_term,10008635,10,Cholestasis,185,Collinsella,102106,,,0,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
7160,7556,306,Elevated,49,preferred_term,10059176,10,Juvenile idiopathic arthritis,60,Erysipelotrichaceae,128827,,,0,16S rRNA sequencing,Faeces,Human,924,813,Healthy control,p-value,
7161,7557,306,Elevated,49,preferred_term,10059176,10,Juvenile idiopathic arthritis,6,Faecalibacterium prausnitzii,853,,,0,16S rRNA sequencing,Faeces,Human,924,813,Healthy control,p-value,
7166,7562,306,Reduced,49,preferred_term,10059176,10,Juvenile idiopathic arthritis,1028,Allobaculum,174708,,,0,16S rRNA sequencing,Faeces,Human,924,813,Healthy control,p-value,
8498,8948,438,Reduced,282,preferred_term,10054236,10,Clostridium difficile infection,307,Flavobacterium,237,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8499,8949,438,Reduced,282,preferred_term,10054236,10,Clostridium difficile infection,668,Comamonadaceae,80864,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8500,8950,438,Reduced,282,preferred_term,10054236,10,Clostridium difficile infection,1417,Stramenopiles,33634,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8501,8951,438,Reduced,282,preferred_term,10054236,10,Clostridium difficile infection,185,Collinsella,102106,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8505,8955,438,Elevated,282,preferred_term,10054236,10,Clostridium difficile infection,84,Proteus,229037,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8506,8956,438,Elevated,282,preferred_term,10054236,10,Clostridium difficile infection,1418,Synechococcus,1129,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8507,8957,438,Elevated,282,preferred_term,10054236,10,Clostridium difficile infection,134,Turicibacter,191303,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
8508,8958,438,Elevated,282,preferred_term,10054236,10,Clostridium difficile infection,380,Peptostreptococcaceae,186804,,,0,16S rRNA sequencing,Faeces,Human,1082,966,Healthy control,p-value,
9420,9883,522,Reduced,178,low_level_term,10064066,5,Smoking,248,Neisseria,482,,,0,16S rRNA sequencing,Saliva,Human,1177,1059,Healthy control,p-value,
2002,2192,,Reduced,127,preferred_term,10071399,61,Chronic Rhinosinusitis with cystic fibrosis,250,Corynebacterium,1716,,,0,16S rRNA sequencing,swab left and right middle meatus,Human,324,280,controls undergoing endoscopic sinus surgery (ESS) for indications other than CRS,p-value,
2005,2195,,Elevated,127,preferred_term,10071399,61,Chronic Rhinosinusitis with cystic fibrosis,101,Propionibacterium,1743,,,0,16S rRNA sequencing,swab left and right middle meatus,Human,324,280,controls undergoing endoscopic sinus surgery (ESS) for indications other than CRS,p-value,
2010,2200,,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,41,Enterococcus,35783,,,0,16S rRNA sequencing,Faeces,Human,327,283,Healthy control,p-value,
2011,2201,,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,77,Fusobacterium,68766,,,0,16S rRNA sequencing,Faeces,Human,327,283,Healthy control,p-value,
7968,8405,380,Reduced,36,preferred_term,10012318,5,Caries,369,Staphylococcus epidermidis,1282,,,0,16S rRNA sequencing,Saliva,Human,1018,898,Healthy control,Relative risk,
1315,1370,,Elevated,77,preferred_term,10048832,18,Colon adenomas,532,Chloroflexi,200795,,,0.0001,16S rRNA sequencing,Tissue biopsie,Human,204,176,Healthy control,% (abundancy),% (abundancy)
1316,1373,,Elevated,77,preferred_term,10048832,18,Colon adenomas,534,Tenericutes,544448,,,0.0001,16S rRNA sequencing,Tissue biopsie,Human,204,176,Healthy control,% (abundancy),% (abundancy)
7278,7679,316,Reduced,306,preferred_term,10012735,10,Diarrhea,41,Enterococcus,35783,,,0.0001,qPCR,Faeces,Human,941,826,Healthy control,p-value,
2876,3141,,Reduced,14,preferred_term,10011762,10,Cystic Fibrosis,21,Dialister invisus,218538,,,0.0001,qPCR,Faeces,Human,456,398,Healthy control,p-value,
10859,11338,647,Reduced,394,preferred_term,10016256,10,Fatigue,6,Faecalibacterium prausnitzii,853,,,0.0002,Metagenomic sequencing,Faeces,Human,1327,1197,Healthy control,p-value,
2012,2202,,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,1,Lactobacillus,1591,,,0.0002,16S rRNA sequencing,Faeces,Human,327,283,Healthy control,p-value,
10209,10686,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,1106,Prevotella denticola,28129,,,0.0002,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
9417,9880,522,Elevated,178,low_level_term,10064066,5,Smoking,62,Streptococcus,1306,,,0.0003,16S rRNA sequencing,Saliva,Human,1177,1059,Healthy control,p-value,
10857,11336,647,Reduced,394,preferred_term,10016256,10,Fatigue,132,Ruminococcus,41978,,,0.0003,Metagenomic sequencing,Faeces,Human,1327,1197,Healthy control,p-value,
2504,2754,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,6,Faecalibacterium prausnitzii,853,,,0.0004,qPCR,Faeces,Human,406,356,Healthy control,p-value,
10210,10687,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,456,Gardnerella vaginalis,2702,,,0.0004,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
10211,10688,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,1053,Porphyromonas somerae,322095,,,0.0008,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
5056,5422,117,Elevated,35,preferred_term,10067584,10,Type 1 Diabetes,1085,Succiniclasticum,40840,,,0.001,16S rRNA sequencing,Faeces,Human,700,611,Healthy control,p-value,
5468,5837,161,Reduced,16,preferred_term,10071399,61,Chronic Rhinosinusitis,36,Bacteroides,29523,,,0.001,16S rRNA sequencing,swab left and right middle meatus,Human,753,660,Non-smoker,p-value,
7167,7563,306,Reduced,49,preferred_term,10059176,10,Juvenile idiopathic arthritis,249,Gemella,1378,,,0.001,16S rRNA sequencing,Faeces,Human,924,813,Healthy control,p-value,
7279,7680,316,Reduced,306,preferred_term,10012735,10,Diarrhea,33,Bifidobacterium,41200,,,0.001,qPCR,Faeces,Human,941,826,Healthy control,p-value,
10281,10758,597,Elevated,78,preferred_term,10018209,10,Gestational diabetes,635,Tyzzerella,1506577,,,0.001,16S rRNA sequencing,Faeces,Human,1265,1143,Healthy control,p-value,
10214,10691,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,1604,Prevotella marshii,189722,,,0.001,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
8316,8758,415,Elevated,326,preferred_term,10034280,10,Pemphigus vulgaris,185,Collinsella,102106,,,0.0011,16S rRNA sequencing,Faeces,Human,1056,941,Healthy control,MAD (Mean absolute deviance),
6757,7151,275,Elevated,37,preferred_term,10055667,10,Necrotizing enterocolitis,368,Gammaproteobacteria,1236,,,0.0011,16S rRNA sequencing,Faeces,Human,891,781,Healthy control,p-value,
2877,3142,,Reduced,14,preferred_term,10011762,10,Cystic Fibrosis,22,Bifidobacterium adolescentis,1680,,,0.0011,qPCR,Faeces,Human,456,398,Healthy control,p-value,
10212,10689,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,471,Prevotella disiens,28130,,,0.0011,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
6758,7152,275,Reduced,37,preferred_term,10055667,10,Necrotizing enterocolitis,1256,Negativicutes,909932,,,0.0013,16S rRNA sequencing,Faeces,Human,891,781,Healthy control,p-value,
9418,9881,522,Elevated,178,low_level_term,10064066,5,Smoking,44,Prevotella,59823,,,0.0013,16S rRNA sequencing,Saliva,Human,1177,1059,Healthy control,p-value,
10215,10692,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,1606,Bacteroides sartorii,671267,,,0.0015,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
9419,9882,522,Elevated,178,low_level_term,10064066,5,Smoking,35,Veillonella,29465,,,0.0016,16S rRNA sequencing,Saliva,Human,1177,1059,Healthy control,p-value,
10216,10693,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,1605,Prevotella corporis,28128,,,0.0016,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
2006,2196,,Elevated,127,preferred_term,10071399,61,Chronic Rhinosinusitis with cystic fibrosis,559,Finegoldia,150022,,,0.0017,16S rRNA sequencing,swab left and right middle meatus,Human,324,280,controls undergoing endoscopic sinus surgery (ESS) for indications other than CRS,p-value,
10861,11340,647,Elevated,394,preferred_term,10016256,10,Fatigue,20,Ruminococcus gnavus,33038,,,0.0019,Metagenomic sequencing,Faeces,Human,1327,1197,Healthy control,p-value,
10213,10690,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,1429,Prevotella amnii,419005,,,0.0019,Shotgun sequencing,Faeces,Human,1256,1134,Healthy control,p-value,
5194,5560,134,Elevated,178,low_level_term,10064066,10,Smoking,416,Actinobacillus,713,,,0.002,MiSeq sequencing,Saliva,Human,720,630,Non-smoker,p-value,
5471,5840,161,Reduced,16,preferred_term,10071399,61,Chronic Rhinosinusitis,55,Lachnospiraceae,186803,,,0.002,16S rRNA sequencing,swab left and right middle meatus,Human,753,660,Non-smoker,p-value,
6410,6792,247,Elevated,288,preferred_term,10008635,10,Cholestasis,62,Streptococcus,1306,,,0.002,16S rDNA pyrosequencing,Faeces,Human,858,754,Healthy control,p-value,
7162,7558,306,Elevated,49,preferred_term,10059176,10,Juvenile idiopathic arthritis,53,Parabacteroides,1869337,,,0.002,16S rRNA sequencing,Faeces,Human,924,813,Healthy control,p-value,
7168,7564,306,Reduced,49,preferred_term,10059176,10,Juvenile idiopathic arthritis,482,Propionibacterium acnes,1747,,,0.002,16S rRNA sequencing,Faeces,Human,924,813,Healthy control,p-value,
10280,10757,597,Elevated,78,preferred_term,10018209,10,Gestational diabetes,1342,Eisenbergiella,1432051,,,0.002,16S rRNA sequencing,Faeces,Human,1265,1143,Healthy control,p-value,
1774,1903,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,241,Lactobacillaceae,33958,,,0.002,16S rRNA sequencing,Faeces,Human,259,232,Healthy control,p-value,
5509,5879,167,Reduced,23,preferred_term,10021972,108,Inflammatory Bowel Disease,53,Parabacteroides,1869337,,,0.0023,16S rRNA sequencing,Tissue biopsie,Human,759,666,Healthy control,p-value,
5507,5877,167,Reduced,23,preferred_term,10021972,108,Inflammatory Bowel Disease,132,Ruminococcus,41978,,,0.0024,16S rRNA sequencing,Tissue biopsie,Human,759,666,Healthy control,p-value,
2879,3144,,Reduced,14,preferred_term,10011762,10,Cystic Fibrosis,786,Collinsella aerofaciens,74426,,,0.0025,qPCR,Faeces,Human,456,398,Healthy control,p-value,
10283,10760,,Reduced,380,preferred_term,10027599,10,Migraine,6,Faecalibacterium prausnitzii,853,,,0.0029,Shotgun sequencing,Faeces,Human,1266,1144,Healthy control,p-value,
